Girodet,Anne-Louis,Anne-Louis Girodet,Yes,sureai,Yes,x,"romanticism, portrait",1824,,,,,
Glackens,William James,William James Glackens,Yes,sureai,Yes,x,"impressionism, scene",1938,,,,,
Glaser,Milton,Milton Glaser,Yes,sureai,Yes,x,"graphic design, vibrant, colorful",2020,,,,,
Gleizes,Albert,Albert Gleizes,Yes,sureai,Yes,x,"cubism, angular",1953,,,,,
Glendening,Alfred Augustus,Alfred Augustus Glendening,Yes,sureai,Yes,x,"landscape, scene",1907,,,,,
Glendinning,Lucy,Lucy Glendinning,Yes,sureai,Yes,x,sculpture,N/A,,,,,
Glinn,Burt,Burt Glinn,Yes,sureai,Yes,x,"photography, scene, monochromatic",2008,,,,,
Globepainter,Seth,Seth Globepainter,Yes,sureai,Yes,x,"street art, cartoon",N/A,,,,,
Gluck,Gerhard,Gerhard Gluck,Yes,sureai,No,x,scene,N/A,,,,,
Gluckmann,Grigory,Grigory Gluckmann,Yes,sureai,Yes,x,"impressionism, figurativism",1973,,,,,
Goble,Warwick,Warwick Goble,Yes,sureai,Yes,x,"whimsical, art nouveau, children's illustration",1943,,,,,
Godward,John William,John William Godward,Yes,sureai,Yes,x,"romanticism, portrait, character, scene",1922,,,,,
Godwin,Fay,Fay Godwin,Yes,sureai,Yes,x,"landscape, photography, monochromatic",2005,,,,,
Gogos,Basil,Basil Gogos,Yes,sureai,Yes,x,"portrait, dark",2017,,,,,
Golan,Emek,Emek Golan,Yes,sureai,Yes,x,"detailed, surrealism, psychedelic",N/A,,,,,
Goldberger,Sacha,Sacha Goldberger,Yes,sureai,Yes,x,"photography, portrait, character",N/A,,,,,
Goldblatt,David,David Goldblatt,Yes,sureai,Yes,x,"photography, monochromatic, scene, melanin",2018,,,,,
Goldin,Nan,Nan Goldin,Yes,sureai,Yes,x,"photography, portrait, scene",N/A,,,,,
Goldsworthy,Andy,Andy Goldsworthy,Yes,sureai,Yes,x,"photography, installation, nature",1956,,,,,
Goltzius,Hendrick,Hendrick Goltzius,Yes,sureai,Yes,x,"baroque, high contrast, scene",1617,,,,,
Goncharova,Natalia,Natalia Goncharova,Yes,sureai,Yes,x,"abstract, cubism, primitivism",1962,,,,,
Gonsalves,Rob,Rob Gonsalves,Yes,sureai,Yes,x,"magic realism, surrealism, cloudscape",2017,,,,,
Gonzalez,Josan,Josan Gonzalez,Yes,sureai,Yes,x,"sci-fi, clean, detailed,",N/A,AKA Death Burger,,,,
Gonzalez-Torres,Felix,Felix Gonzalez-Torres,Yes,sureai,Yes,x,installation,1996,,,,,
Goodall,Frederick,Frederick Goodall,Yes,sureai,Yes,x,"romanticism, scene",1904,,,,,
Goodwin,Albert,Albert Goodwin,Yes,sureai,Yes,x,"landscape, watercolor, romanticism",1918,,,,,
Goossens,Ben,Ben Goossens,Yes,sureai,Yes,x,"surrealism, photography",N/A,,,,,
Gordiets,Evgeni,Evgeni Gordiets,Yes,sureai,Yes,x,"surrealism, landscape, scene",N/A,,,,,
Gordin,Misha,Misha Gordin,Yes,sureai,Yes,x,"surrealism, photography, monochromatic, dark",2020,,,,,
Gores,Derek,Derek Gores,Yes,sureai,Yes,x,"collage, colorful, portrait",N/A,,,,,
Gorey,Edward,Edward Gorey,Yes,x,Yes,x,"high contrast, monochromatic, dark, children's illustration",2000,,,,,
Gorky,Arshile,Arshile Gorky,Yes,x,Yes,x,"abstract, expressionism",1948,,,,,
Gormley,Antony,Antony Gormley,Yes,x,Yes,x,sculpture,N/A,,,,,
Gorny,Hein,Hein Gorny,Yes,x,Yes,x,"photography, high contrast, monochromatic",1967,,,,,
Gottardo,Alessandro,Alessandro Gottardo,Yes,x,Yes,x,"clean, scene, flat colors, high contrast",N/A,,,,,
Gottlieb,Adolph,Adolph Gottlieb,Yes,x,Yes,x,"abstract, vibrant",1974,,,,,
Goya,Francisco,Francisco Goya,Yes,x,Yes,x,"romanticism, portrait, scene",1828,,,,,
Graafland,Scarlett Hooft,Scarlett Hooft Graafland,Yes,x,Yes,x,"photography, landscape, high contrast, pink",N/A,,,,,
Graber,Carrie,Carrie Graber,Yes,x,Yes,x,"figurativism, scene, impressionism",N/A,,,,,
Grandville,J. J.,J. J. Grandville,Yes,x,Yes,x,"detailed, scene",1847,,,,,
Granov,Adi,Adi Granov,Yes,x,Yes,x,"comics, detailed, character",N/A,,,,,
Grasset,Eugène,Eugène Grasset,Yes,x,Yes,x,"art nouveau, stained glass, scene",1917,,,,,
Grasso,Laurent,Laurent Grasso,Yes,x,Yes,x,"surrealism, nature, installation",N/A,,,,,
Graverol,Jane,Jane Graverol,Yes,x,No,x,"surrealism, scene",1984,,,,,
Graves,Abbott Fuller,Abbott Fuller Graves,Yes,x,Yes,x,"impressionism, scene, still life",1936,,,,,
Graves,Mab,Mab Graves,Yes,x,Yes,x,"surrealism, scene, portrait, pink",N/A,,,,,
Gray,Eileen,Eileen Gray,Yes,x,Yes,x,"architecture, angular, bauhaus",1976,,,,,
Greasley,Laurie,Laurie Greasley,Yes,x,Yes,x,"comics, clean, high contrast",N/A,,,,,
Greenaway,Kate,Kate Greenaway,Yes,x,Yes,x,"art nouveau, children's illustration",1901,,,,,
Greenfield,Lois,Lois Greenfield,Yes,x,Yes,x,"photography, scene",N/A,,,,,
Gregoire,Kenne,Kenne Gregoire,Yes,x,Yes,x,"realism, surrealism, scene",N/A,,,,,
Grelle,Martin,Martin Grelle,Yes,x,Yes,x,"animals, scene, landscape",N/A,,,,,
Grey,Alex,Alex Grey,Yes,x,Yes,x,"detailed, psychedelic, vibrant",N/A,,,,,
Gric,Peter,Peter Gric,Yes,x,Yes,x,"surrealism, dark, detailed",N/A,,,,,
Griffiths,Carne,Carne Griffiths,Yes,x,Yes,x,"messy, portrait",N/A,,,,,
Grigoriev,Boris,Boris Grigoriev,Yes,x,Yes,x,"expressionism, cubism, fauvism",1939,,,,,
Grimly,Gris,Gris Grimly,Yes,x,Yes,x,"dark, whimsical, children's illustration",N/A,,,,,
Grimm,Brothers,Brothers Grimm,Yes,x,Yes,x,"art nouveau, children's illustration",1863,,,,,
Grimshaw,John Atkinson,John Atkinson Grimshaw,Yes,x,Yes,x,"landscape, streetscape, romanticism, symbolism, impressionism",1893,,,,,
Grimwood,Tracie,Tracie Grimwood,Yes,x,Yes,x,"colorful, scene, whimsical, children's illustration",N/A,,,,,
Grindat,Henriette,Henriette Grindat,No,x,No,x,"photography, dark, monochromatic",1986,,,,,
Gris,Juan,Juan Gris,Yes,x,Yes,x,"cubism, expressionism, angular",1927,,,,,
Groening,Matt,Matt Groening,Yes,x,Yes,x,"cartoon, vibrant",N/A,,,,,
Groh,Boris,Boris Groh,No,x,,,"dark, horror",N/A,,,,,
Gropius,Walter,Walter Gropius,Yes,x,Yes,x,"bauhaus,",1969,,,,,
Gropper,William,William Gropper,Yes,x,Yes,x,"expressionism, scene",1977,,,,,
Gross,Alex,Alex Gross,Yes,x,,,"portrait, surrealism, realism, whimsical, pink",N/A,,,,,
Grossmith,Lucy,Lucy Grossmith,Yes,x,,,"illustration, animals, nature",N/A,,,,,
Grosz,George,George Grosz,Yes,x,Yes,x,"expressionism, scene",1959,,,,,
Grummett,Tom,Tom Grummett,Yes,x,,,comics,N/A,,,,,
Grünewald,Matthias,Matthias Grünewald,Yes,x,Yes,x,renaissance,1528,"AKA Gothart, Neithardt",,,,
Guanzhong,Wu,Wu Guanzhong,Yes,x,,,"chinese, landscape, abstract",2010,,,,,
Guardi,Francesco,Francesco Guardi,Yes,x,,,"landscape, seascape, cityscape",1793,,,,,
Guay,Rebecca,Rebecca Guay,Yes,x,Yes,x,"watercolor, digital, fantasy",N/A,,,,,
Guay,Sam,Sam Guay,Yes,sureai,,,"surrealism, symbolism, fantasy, illustration",N/A,,,,,
Guayasamin,Oswaldo,Oswaldo Guayasamin,Yes,sureai,,,"expressionism, social realism, figurativism",1999,,,,,
Guercino,N/A,Guercino,Yes,sureai,,,"baroque, naturalism, portrait",1666,,,,,
Guibert,Hervé,Hervé Guibert,Yes,sureai,Yes,x,"photography, monochromatic, high contrast, portrait, scene",1991,,,,,
Guichard-Bunel,Jeannette,Jeannette Guichard-Bunel,No,sureai,Yes,x,"surrealism, figurativism, portrait",N/A,,,,,
Guidice,Rick,Rick Guidice,No,sureai,No,x,"space, sci-fi",N/A,,,,,
Guillaumin,Armand,Armand Guillaumin,Yes,sureai,Yes,x,"impressionism, fauvism, landscape",1927,,,,,
Guillemin,Grégoire,Grégoire Guillemin,Yes,sureai,,,"pop art, comics",N/A,,,,,
Guillory,Rob,Rob Guillory,Yes,sureai,,,"melanin, cartoon, surrealism, comics, vibrant,sci-fi",N/A,,,,,
Guillot,Laure Albin,Laure Albin Guillot,Yes,sureai,,,"photography, monochromatic, portrait, still life",1962,,,,,
Guillou,Alfred,Alfred Guillou,Yes,sureai,,,"landscape, realism",1926,,,,,
Guimard,Hector,Hector Guimard,Yes,sureai,,,"art nouveau, architecture",1942,,,,,
Guo-Qiang,Cai,Cai Guo-Qiang,Yes,sureai,,,"chinese, installation",N/A,,,,,
Gupta,Subodh,Subodh Gupta,Yes,sureai,Yes,x,"sculpture, installation, photography",N/A,,,,,
Gurney,James,James Gurney,Yes,sureai,Yes,x,"fantasy, landscape, scene,",N/A,,,,,
Guston,Philip,Philip Guston,Yes,sureai,Yes,x,"abstract, expressionism",1980,,,,,
Guthrie,Sir James,Sir James Guthrie,Yes,sureai,Yes,x,"realism, impressionism, scene",1930,,,,,
Guttuso,Renato,Renato Guttuso,Yes,sureai,Yes,x,"expressionism, realism",1987,,,,,
Guyton,Wade,Wade Guyton,Yes,sureai,,,"digital, abstract",N/A,,,,,
Gwathmey,Charles,Charles Gwathmey,Yes,sureai,Yes,x,"architecture, high contrast, angular, flat colors,",2009,,,,,
Haacke,Hans,Hans Haacke,Yes,sureai,Yes,x,"installation, photography, sculpture",N/A,,,,,
Haas,Ernst,Ernst Haas,Yes,sureai,Yes,x,"photography, streetscape, messy",1986,,,,,
Hacker,Arthur,Arthur Hacker,Yes,sureai,Yes,x,"impressionism, romanticism, scene",1919,,,,,
Hadid,Zaha,Zaha Hadid,Yes,sureai,Yes,x,"architecture, angular",2016,,,,,
Haeckel,Ernst,Ernst Haeckel,Yes,sureai,Yes,x,"biological, detailed, surrealism",1919,,,,,
Haenraets,Willem,Willem Haenraets,Yes,sureai,Yes,x,"watercolor, landscape, impressionism",N/A,,,,,
Hagan,Robert,Robert Hagan,Yes,sureai,Yes,x,"impressionism, landscape, scene, vibrant",N/A,,,,,
Hajjaj,Hassan,Hassan Hajjaj,Yes,sureai,,,"vibrant, fashion, photography, pop art, pink",N/A,,,,,
Hall,Sydney Prior,Sydney Prior Hall,Yes,sureai,Yes,x,"scene, portrait, realism",1922,,,,,
Hals,Frans,Frans Hals,Yes,sureai,Yes,x,baroque,1666,,,,,
Halsman,Philippe,Philippe Halsman,Yes,sureai,Yes,x,"photography, monochromatic, high contrast, portrait",1979,,,,,
Hamaguchi,Mao,Mao Hamaguchi,No,sureai,Yes,x,"portrait, surrealism",N/A,,,,,
Hambling,Maggi,Maggi Hambling,Yes,sureai,Yes,x,"portrait, expressionism",N/A,,,,,
Hamilton,Richard,Richard Hamilton,Yes,sureai,Yes,x,"collage, scene",2011,,,,,
Hammershoi,Vilhelm,Vilhelm Hammershoi,Yes,sureai,Yes,x,"low contrast, scene, impressionism, symbolism",1916,,,,,
Hammick,Tom,Tom Hammick,Yes,sureai,Yes,x,"landscape, figurativism, clean, vibrant",N/A,,,,,
Hammons,David,David Hammons,Yes,sureai,Yes,x,"installation, abstract, melanin",N/A,,,,,
Hang,Ren,Ren Hang,Yes,sureai,Yes,x,"nudity, photography, character, portrait",2017,,,,,
Hanks,Steve,Steve Hanks,Yes,sureai,Yes,x,"watercolor, character, scene, realism, impressionism",2015,,,,,
Hanson,Erin,Erin Hanson,Yes,sureai,Yes,x,"colorful, vibrant, impressionism, landscape",N/A,,,,,
Hanuka,Asaf,Asaf Hanuka,Yes,sureai,Yes,x,"cartoon, comics",N/A,,,,,
Hanuka,Tomer,Tomer Hanuka,Yes,sureai,Yes,x,"cartoon, comics",N/A,,,,,
Hardy,Bert,Bert Hardy,Yes,sureai,Yes,x,"photography, monochromatic, scene",1995,,,,,
Hardy,David A.,David A. Hardy,Yes,sureai,Yes,x,"space, landscape, sci-fi",N/A,,,,,
Hardy,Heywood,Heywood Hardy,Yes,erra,Yes,x,"romanticism, animals, scene",1933,,,,,
Haring,Keith,Keith Haring,Yes,erra,Yes,x,"graffiti, street art, expressionism, flat colors, high contrast, vibrant",1990,,,,,
Harper,Charley,Charley Harper,Yes,erra,Yes,x,"vibrant, flat colors, animals",2007,,,,,
Harris,Henrietta,Henrietta Harris,Yes,erra,,,"portrait, surrealism",N/A,,,,,
Harris,John,John Harris,Yes,erra,Yes,x,"dark, sci-fi, space, messy",N/A,Two cards available,,,,
Harris,Lawren,Lawren Harris,Yes,erra,Yes,x,"landscape, clean,",1970,,,,,
Harrison,Florence,Florence Harrison,Yes,erra,Yes,x,"art nouveau, children's illustration, romanticism",1955,,,,,
Harrison,L. Birge,L. Birge Harrison,Yes,erra,Yes,x,"landscape, low contrast, impressionism",1929,,,,,
Hartley,Marsden,Marsden Hartley,Yes,erra,Yes,x,"landscape, portrait, primitivism, expressionism",1943,,,,,
Hartung,Hans,Hans Hartung,Yes,erra,Yes,x,"abstract, dark",1989,,,,,
Harvey,Harold,Harold Harvey,Yes,erra,Yes,x,"watercolor, landscape, impressionism, scene",1941,,,,,
Hase,Ryohei,Ryohei Hase,Yes,erra,Yes,x,"magic realism, surrealism, fantasy, digital",N/A,,,,,
Haseltine,William Stanley,William Stanley Haseltine,Yes,erra,Yes,x,"luminism, landscape",1900,,,,,
Hashimoto,Jacob,Jacob Hashimoto,Yes,erra,Yes,x,"angular, abstract, installation",N/A,,,,,
Hassam,Childe,Childe Hassam,Yes,erra,Yes,x,impressionism,1935,,,,,
Hatke,Ben,Ben Hatke,Yes,erra,Yes,x,"cartoon, children's illustration, character",N/A,,,,,
Hatoum,Mona,Mona Hatoum,Yes,erra,Yes,x,"installation, sculpture, photography",N/A,,,,,
Hattori,Naoto,Naoto Hattori,Yes,erra,Yes,x,"surrealism, detailed",N/A,,,,,
Hawkes,Pam,Pam Hawkes,Yes,erra,Yes,x,"figurativism, portrait",N/A,,,,,
Hawkesworth,Jamie,Jamie Hawkesworth,Yes,erra,Yes,x,"photography, portrait, scene",N/A,,,,,
Hawkins,Louis Welden,Louis Welden Hawkins,Yes,sureai,,,symbolism,1910,,,,,
Hawkins,Louis Weldon,Louis Weldon Hawkins,No,erra,,,symbolism,1910,Misspelling of Louis Welden Hawkins,,,,
Hayashida,Q,Q Hayashida,No,erra,,,"manga, fantasy, dark, horror",N/A,,,,,
Hayez,Francesco,Francesco Hayez,Yes,erra,,,"romanticism, portrait",1882,,,,,
Haygarth,Stuart,Stuart Haygarth,Yes,erra,Yes,x,"installation, vibrant, angular, colorful",N/A,,,,,
Hayter,Stanley William,Stanley William Hayter,Yes,erra,Yes,x,"abstract, expressionism, surrealism",1988,,,,,
Heade,Martin Johnson,Martin Johnson Heade,Yes,erra,Yes,x,"still life, landscape, seascape",1904,,,,,
Heathcote,Peregrine,Peregrine Heathcote,Yes,erra,Yes,x,"romanticism, realism",N/A,,,,,
Heatherwick,Thomas,Thomas Heatherwick,Yes,erra,Yes,x,"architecture, texture",N/A,,,,,
Heckel,Erich,Erich Heckel,Yes,erra,Yes,x,"expressionism, landscape, portrait",1970,,,,,
Heda,Willem Claesz.,Willem Claesz. Heda,Yes,erra,Yes,x,"still life, baroque",1680,,,,,
Hedley,Paul,Paul Hedley,Yes,erra,Yes,x,"impressionism, figurativism, scene",N/A,,,,,
Hefferan,Rob,Rob Hefferan,Yes,erra,,,"figurativism, realism, photorealism",N/A,,,,,
Hegarty,Valerie,Valerie Hegarty,Yes,erra,No,x,"magic realism, installation, surrealism",N/A,,,,,
Heiden,Jamie,Jamie Heiden,Yes,erra,,,"landscape, impressionism",N/A,,,,,
Heighton,Brent,Brent Heighton,Yes,erra,,,"watercolor, landscape, cityscape, impressionism",N/A,,,,,
Heilmann,Mary,Mary Heilmann,Yes,erra,Yes,x,"abstract, vibrant, high contrast",N/A,,,,,
Hein,Jeppe,Jeppe Hein,Yes,erra,,,installation,N/A,,,,,
Heizer,Michael,Michael Heizer,Yes,erra,Yes,x,"installation, landscape, angular",N/A,,,,,
Hejduk,John,John Hejduk,Yes,erra,Yes,x,"architecture, cubism",2000,,,,,
Helnwein,Gottfried,Gottfried Helnwein,Yes,sureai,Yes,x,"photography, portrait, installation",N/A,,,,,
Henderson,Steve,Steve Henderson,Yes,sureai,Yes,x,"impressionism, realism, character, scene",N/A,,,,,
Hendricks,Barkley L.,Barkley L. Hendricks,Yes,sureai,Yes,x,"melanin, realism, portrait",2017,,,,,
Henle,Fritz,Fritz Henle,Yes,sureai,Yes,x,"photography, monochromatic",1993,,,,,
Henri,Robert,Robert Henri,Yes,sureai,,,"realism, impressionism, portrait",1929,,,,,
Henry,Paul,Paul Henry,Yes,sureai,Yes,x,"landscape, impressionism, watercolor",1958,,,,,
Henson,Bill,Bill Henson,Yes,sureai,Yes,x,"photography, dark, landscape, portrait",N/A,,,,,
Henson,Mark,Mark Henson,Yes,sureai,,,"psychedelic, vibrant, nature",N/A,,,,,
Hepworth,Barbara,Barbara Hepworth,Yes,sureai,Yes,x,"abstract, sculpture",1975,,,,,
Herbin,Auguste,Auguste Herbin,Yes,sureai,,,"cubism, geometric, abstract",1960,,,,,
Hergé,N/A,Hergé,Yes,sureai,,,"clean, comics",1983,,,,,
Heron,Patrick,Patrick Heron,Yes,sureai,Yes,x,"abstract, expressionism, figurativism",1999,,,,,
Herrera,Carolina,Carolina Herrera,Yes,sureai,Yes,x,"photography, character",N/A,,,,,
Herrero,Lowell,Lowell Herrero,Yes,sureai,,,"animals, landscape, americana",2015,,,,,
Herriman,George,George Herriman,Yes,sureai,Yes,x,"cartoon, comics, messy",1944,,,,,
Hettinger,David,David Hettinger,Yes,sureai,,,"landscape, still life, figurativism",N/A,,,,,
Heward,Prudence,Prudence Heward,Yes,sureai,Yes,x,"portrait, abstract, expressionism",1947,,,,,
Hewett,Ryan,Ryan Hewett,Yes,sureai,Yes,x,"vibrant, abstract, cubism, portrait",N/A,,,,,
Hewlett,Jamie,Jamie Hewlett,Yes,sureai,Yes,x,"cartoon, character,",N/A,,,,,
Hewton,Randolph Stanley,Randolph Stanley Hewton,Yes,sureai,Yes,x,"landscape, scene, art nouveau, impressionism",1960,,,,,
Heysen,Nora,Nora Heysen,Yes,sureai,Yes,x,"impressionism, portrait, still life",2003,,,,,
Hicks,George Elgar,George Elgar Hicks,Yes,sureai,,,"realism, portrait",1914,,,,,
Hicks,Petrina,Petrina Hicks,Yes,sureai,,,"photography, portrait, symbolism, surrealism, nature",N/A,,,,,
Hicks,Sheila,Sheila Hicks,Yes,sureai,,,"textile, architecture, installation",N/A,,,,,
Hideyoshi,Lorenz,Lorenz Hideyoshi,No,sureai,No,x,"digital, scene, sci-fi",N/A,,,,,
Hido,Todd,Todd Hido,Yes,sureai,,,"landscape, photography",N/A,,,,,
Hildebrandt,The Brothers,The Brothers Hildebrandt,Yes,sureai,Yes,x,"fantasy, vibrant, clean",N/A,,,,,
Hildebrandt,Greg,Greg Hildebrandt,Yes,sureai,Yes,x,"fantasy, vibrant, clean",N/A,"Separated out ""Brothers Hildebrandt""",,,,
Hildebrandt,Tim,Tim Hildebrandt,Yes,sureai,Yes,x,"fantasy, vibrant, clean",2006,"Separated out ""Brothers Hildebrandt""",,,,
Hill,Thomas,Thomas Hill,Yes,sureai,,,"landscape, romanticism",1908,,,,,
Hillenburg,Stephen,Stephen Hillenburg,Yes,sureai,,,cartoon,2018,,,,,
Hilliard,Nicholas,Nicholas Hilliard,Yes,sureai,,,"portrait, symbolism, baroque",1619,,,,,
Hillier,Dan,Dan Hillier,Yes,sureai,Yes,x,"detailed, monochromatic, high contrast, portrait",N/A,,,,,
Hillier,Steve,Steve Hillier,No,sureai,No,x,"landscape, nature",N/A,,,,,
Hirano,Miho,Miho Hirano,Yes,sureai,Yes,x,"portrait, magic realism",N/A,,,,,
Hirémy-Hirschl,Adolf,Adolf Hirémy-Hirschl,No,sureai,Yes,x,"art nouveau, symbolism",1933,,,,,
Hironaka,Harumi,Harumi Hironaka,Yes,sureai,Yes,x,"vibrant, portrait, manga, watercolor, pink",N/A,,,,,
Hiroshige,N/A,Hiroshige,Yes,sureai,,,ukiyo-e,1858,,,,,
Hirsch,Alex,Alex Hirsch,Yes,sureai,,,cartoon,N/A,,,,,
Hirshfield,Morris,Morris Hirshfield,Yes,sureai,,,"primitivism, whimsical",1946,,,,,
Hirst,Damien,Damien Hirst,Yes,sureai,,,"vibrant, abstract",N/A,,,,,
Hitch,Bryan,Bryan Hitch,Yes,sureai,,,comics,N/A,,,,,
Ho,Fan,Fan Ho,Yes,sureai,,,"chinese, photography, monochromatic",2016,,,,,
Hobbie,Jocelyn,Jocelyn Hobbie,Yes,sureai,,,"figurativism, vibrant, pop art, pink",N/A,,,,,
Hoch,Hannah,Hannah Hoch,Yes,sureai,Yes,x,"collage, surrealism, cubism",1978,,,,,
Hockney,David,David Hockney,Yes,sureai,Yes,x,"cubism, vibrant, colorful",N/A,,,,,
Hocks,Teun,Teun Hocks,Yes,sureai,,,photography,2022,,,,,
Hodas,Filip,Filip Hodas,Yes,sureai,Yes,x,"digital, 3D, scene",N/A,,,,,
Hodgkin,Howard,Howard Hodgkin,Yes,sureai,Yes,x,"abstract, vibrant",2017,,,,,
Hodler,Ferdinand,Ferdinand Hodler,Yes,sureai,Yes,x,"symbolism, character, portrait",1918,,,,,
Hoffman,Martina,Martina Hoffman,No,sureai,,,"abstract, expressionism",N/A,,,,,
Hofmann,Hans,Hans Hofmann,Yes,sureai,,,"fauvism, cubism, abstract, expressionism, vibrant",1966,,,,,
Hogarth,William,William Hogarth,Yes,sureai,Yes,x,"baroque, scene",1764,,,,,
Hoisel,Tiago,Tiago Hoisel,Yes,sureai,,,"illustration, whimsical, cartoon, character",N/A,,,,,
Hokusai,Katsushika,Katsushika Hokusai,Yes,sureai,Yes,x,"ukiyo-e, high contrast",1849,,,,,
Holbein the Elder,Hans,Hans Holbein the Elder,Yes,sureai,,,"renaissance, portrait",1524,,,,,
Holl,Frank,Frank Holl,Yes,sureai,Yes,x,"realism, scene, portrait",1888,,,,,
Holl,Steven,Steven Holl,Yes,sureai,Yes,x,"watercolor, architecture",N/A,,,,,
Holloway,Zena,Zena Holloway,Yes,sureai,,,"photography, underwater, surrealism",N/A,,,,,
Holme III,Peter,Peter Holme III,Yes,sureai,Yes,x,"photography, landscape,",N/A,,,,,
Holsoe,Carl,Carl Holsoe,Yes,sureai,Yes,x,"realism, scene",1935,,,,,
Holtz,Tim,Tim Holtz,Yes,sureai,,,collage,N/A,,,,,
Homer,Winslow,Winslow Homer,Yes,sureai,Yes,x,"landscape, realism, seascape, impressionism",1910,,,,,
Hopkins,Thurston,Thurston Hopkins,Yes,sureai,,,"photography,",2014,,,,,
Hopper,Edward,Edward Hopper,Yes,sureai,Yes,x,"realism, impressionism, scene",1967,,,,,
Hopper,Erica,Erica Hopper,Yes,sureai,,,figurativism,N/A,,,,,
Horkey,Aaron,Aaron Horkey,Yes,sureai,Yes,x,"fantasy, detailed, comics",N/A,,,,,
Horley,Alex,Alex Horley,Yes,sureai,Yes,x,"fantasy, dark, character",N/A,,,,,
Horn,Roni,Roni Horn,Yes,sureai,,,"photography, portrait, sculpture, installation",N/A,,,,,
Horna,Kati,Kati Horna,Yes,sureai,Yes,x,"photography, monochromatic",2000,,,,,
Hornel,Edward Atkinson,Edward Atkinson Hornel,Yes,sureai,Yes,x,"impressionism, scene,",1933,,,,,
Horsley,Ralph,Ralph Horsley,Unsure,sureai,Yes,x,"sci-fi, fantasy, whimsical",N/A,,,,,
Horst,Horst P.,Horst P. Horst,Yes,sureai,,,"fashion, photography, monochromatic",1999,,,,,
Horta,Victor,Victor Horta,Yes,sureai,,,"art nouveau, architecture",1947,,,,,
Howe,John,John Howe,Yes,sureai,Yes,x,"fantasy, dark, detailed",N/A,,,,,
Howland,Meghan,Meghan Howland,Yes,sureai,Yes,x,"portrait, surrealism, figurativism",N/A,,,,,
Howson,Peter,Peter Howson,Yes,sureai,Yes,x,"gore, nudity, expressionism, figurativism, detailed",N/A,,,,,
Hoyland,John,John Hoyland,Yes,sureai,Yes,x,"abstract, vibrant",2011,,,,,
Huanca,Donna,Donna Huanca,Yes,sureai,Yes,x,"abstract, installation",N/A,,,,,
Hughes,Arthur,Arthur Hughes,Yes,sureai,Yes,x,"romanticism, scene, portrait",1915,,,,,
Hughes,Edward Robert,Edward Robert Hughes,Yes,sureai,Yes,x,"romanticism, scene, character, fantasy",1914,,,,,
Hugo,Pieter,Pieter Hugo,Yes,sureai,No,x,"photography, portrait, melanin",N/A,,,,,
Hundertwasser,Friedensreich Regentag Dunkelbunt,Friedensreich Regentag Dunkelbunt Hundertwasser,Yes,sureai,Yes,x,"vibrant, colorful, messy",2000,"Also just ""Hundertwasser""",,,,
Hunt,William Henry,William Henry Hunt,Yes,sureai,Yes,x,"watercolor, portrait, scene, still life",1864,,,,,
Hunt,William Holman,William Holman Hunt,Yes,sureai,Yes,x,"romanticism, scene, portrait",1910,,,,,
Hurtado,Fabio,Fabio Hurtado,Yes,sureai,Yes,x,"cubism, scene, portrait",N/A,,,,,
Husain,M.F.,M.F. Husain,Yes,sureai,,,"indian, vibrant",2011,,,,,
HUSH,N/A,HUSH,Yes,sureai,,,"graffiti, street art, manga",N/A,,,,,
Hussar,Michael,Michael Hussar,Yes,sureai,,,"dark, surrealism",N/A,,,,,
Hutchinson,Nicholas Hely,Nicholas Hely Hutchinson,Yes,sureai,,,landscape,N/A,,,,,
Hutter,Michael,Michael Hutter,Yes,sureai,Yes,x,"surrealism, detailed, fantasy, sci-fi",N/A,,,,,
Hutton,Kurt,Kurt Hutton,Yes,sureai,,,"photography,",1960,,,,,
Huynh,Duy,Duy Huynh,Yes,sureai,Yes,x,"surrealism, magic realism",N/A,,,,,
Hyde,Catherine,Catherine Hyde,Yes,sureai,Yes,x,"symbolism, magic realism, figurativism",1844,,,,,
Hyde,Doug,Doug Hyde,Yes,sureai,Yes,x,"whimsical, children's illustration, vibrant",N/A,,,,,
Icart,Louis,Louis Icart,Yes,x,Yes,x,"art deco, impressionism, low contrast",1950,,,,,
Ikeda,Ryoji,Ryoji Ikeda,Yes,x,Yes,x,"high contrast, monochromatic, angular",N/A,,,,,
Immonen,Stuart,Stuart Immonen,Yes,x,Yes,x,"comics, scene, character",N/A,,,,,
Inceoglu,Ismail,Ismail Inceoglu,Yes,x,Yes,x,"digital, landscape, scene",N/A,,,,,
Indiana,Robert,Robert Indiana,Yes,x,Yes,x,"graphic design, vibrant, pop art",2018,,,,,
Ingels,Bjarke,Bjarke Ingels,Yes,x,Yes,x,"architecture, angular",N/A,,,,,
Ingres,Jean Auguste Dominique,Jean Auguste Dominique Ingres,Yes,x,Yes,x,"romanticism, portrait, scene",1867,,,,,
